entity_id,state,last_changed
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,unavailable,2026-09-18T22:07:33.814Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.20166015625,2026-09-18T22:07:42.078Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.229064941406,2026-09-18T22:08:39.044Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.201721191406,2026-09-18T22:09:39.042Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.226318359375,2026-09-18T22:10:39.017Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.250854492188,2026-09-18T22:11:39.022Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,unavailable,2026-09-18T22:12:51.950Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.248046875,2026-09-18T22:13:02.211Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.262634277344,2026-09-18T22:13:58.994Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.287902832031,2026-09-18T22:14:58.988Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.338806152344,2026-09-18T22:15:58.990Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.340454101562,2026-09-18T22:16:59.002Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.369384765625,2026-09-18T22:17:58.996Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.352783203125,2026-09-18T22:18:58.994Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.399047851562,2026-09-18T22:19:58.990Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.445251464844,2026-09-18T22:20:58.997Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.398132324219,2026-09-18T22:21:58.995Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.397644042969,2026-09-18T22:22:58.996Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.458618164062,2026-09-18T22:23:58.988Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.401428222656,2026-09-18T22:24:58.988Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.397827148438,2026-09-18T22:25:58.998Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.360473632812,2026-09-18T22:26:59.004Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.324584960938,2026-09-18T22:27:58.992Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.33251953125,2026-09-18T22:28:59.002Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.333618164062,2026-09-18T22:29:58.995Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.316711425781,2026-09-18T22:30:58.991Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.283264160156,2026-09-18T22:31:58.993Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.337951660156,2026-09-18T22:32:58.991Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.334045410156,2026-09-18T22:33:59.006Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.299987792969,2026-09-18T22:34:59.006Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.340148925781,2026-09-18T22:35:58.991Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.370849609375,2026-09-18T22:36:58.999Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.390258789062,2026-09-18T22:37:59.943Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.360595703125,2026-09-18T22:38:59.951Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.380615234375,2026-09-18T22:39:59.949Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.368347167969,2026-09-18T22:40:59.958Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.365173339844,2026-09-18T22:41:59.947Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.328735351562,2026-09-18T22:42:59.946Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.361022949219,2026-09-18T22:43:59.953Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.348571777344,2026-09-18T22:44:59.950Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.358581542969,2026-09-18T22:45:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.386108398438,2026-09-18T22:46:59.950Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.363891601562,2026-09-18T22:47:59.952Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.356079101562,2026-09-18T22:48:59.953Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.314208984375,2026-09-18T22:49:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.280029296875,2026-09-18T22:50:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.362182617188,2026-09-18T22:51:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.365600585938,2026-09-18T22:52:59.947Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.321411132812,2026-09-18T22:53:59.955Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.335327148438,2026-09-18T22:54:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.33349609375,2026-09-18T22:55:59.964Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.292663574219,2026-09-18T22:56:59.966Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.278991699219,2026-09-18T22:57:59.955Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.324035644531,2026-09-18T22:58:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.334838867188,2026-09-18T22:59:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.337158203125,2026-09-18T23:00:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.354858398438,2026-09-18T23:01:59.953Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.314147949219,2026-09-18T23:02:59.969Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.290771484375,2026-09-18T23:03:59.968Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.276794433594,2026-09-18T23:04:59.965Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.286376953125,2026-09-18T23:05:59.961Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.274230957031,2026-09-18T23:06:59.963Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.293579101562,2026-09-18T23:07:59.961Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.288146972656,2026-09-18T23:08:59.957Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.301330566406,2026-09-18T23:09:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.25927734375,2026-09-18T23:10:59.965Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.249816894531,2026-09-18T23:11:59.970Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.264831542969,2026-09-18T23:12:59.971Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.214050292969,2026-09-18T23:13:59.987Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.22314453125,2026-09-18T23:14:59.962Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.166259765625,2026-09-18T23:15:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.102172851562,2026-09-18T23:16:59.963Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.134460449219,2026-09-18T23:17:59.965Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.057983398438,2026-09-18T23:18:59.964Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.152526855469,2026-09-18T23:19:59.982Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.186279296875,2026-09-18T23:20:59.971Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.213073730469,2026-09-18T23:21:59.966Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.229248046875,2026-09-18T23:22:59.964Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.223876953125,2026-09-18T23:24:00.099Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.221008300781,2026-09-18T23:24:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.180297851562,2026-09-18T23:26:01.340Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.208129882812,2026-09-18T23:26:59.963Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.230163574219,2026-09-18T23:27:59.954Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.214538574219,2026-09-18T23:28:59.998Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.229675292969,2026-09-18T23:29:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.234069824219,2026-09-18T23:30:59.961Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.185913085938,2026-09-18T23:31:59.976Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.293701171875,2026-09-18T23:32:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.333435058594,2026-09-18T23:33:59.962Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.365600585938,2026-09-18T23:34:59.955Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.357971191406,2026-09-18T23:35:59.967Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.387573242188,2026-09-18T23:37:01.431Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.408142089844,2026-09-18T23:37:59.961Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.465759277344,2026-09-18T23:38:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.510803222656,2026-09-18T23:39:59.975Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.440307617188,2026-09-18T23:40:59.967Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.418579101562,2026-09-18T23:41:59.993Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.455627441406,2026-09-18T23:42:59.981Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.473571777344,2026-09-18T23:43:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.487487792969,2026-09-18T23:44:59.958Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.483764648438,2026-09-18T23:45:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.413818359375,2026-09-18T23:46:59.979Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.506103515625,2026-09-18T23:47:59.965Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.436889648438,2026-09-18T23:49:01.438Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.361572265625,2026-09-18T23:49:59.966Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.283569335938,2026-09-18T23:50:59.965Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.353271484375,2026-09-18T23:51:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.397521972656,2026-09-18T23:52:59.959Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.394836425781,2026-09-18T23:53:59.960Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.427001953125,2026-09-18T23:54:59.964Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.385803222656,2026-09-18T23:55:59.957Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.430908203125,2026-09-18T23:56:59.969Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.447509765625,2026-09-18T23:58:01.475Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.463745117188,2026-09-18T23:58:59.964Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.368041992188,2026-09-18T23:59:59.958Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.340942382812,2026-09-19T00:00:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.294189453125,2026-09-19T00:01:59.968Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.302124023438,2026-09-19T00:02:59.956Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.254272460938,2026-09-19T00:03:59.991Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.262634277344,2026-09-19T00:04:59.965Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.244384765625,2026-09-19T00:05:59.969Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.197509765625,2026-09-19T00:06:59.961Z
sensor.kitchen_esp32_screen_sensor_station_bmp280_pressure,992.210754394531,2026-09-19T00:08:01.528Z
